id_country,id_compound,toilet_fullclogged,privacy_wall,floor_holes,roof_solid,use_night,nightlight_rep,gender_separated,relationship,hh_cubicle_num,hh_cubicle,cleaning_arrangement,sharing,interface_rep,outflow_rep,D0,age_toilet,clean_comp,handwashing_obs,location,landlord_on_plot,bin_inside,tiling,visible_feces,insects_obs,solidwaste_obs,floor_obs,spotcheck,gender_respondent,gender_hh,hh_size,hhmember_rooms,B11_income_ppp,educ_hh,tenancy,electricity,water,lock,hh_cubicle_fct,cleanliness_rep,cleanliness_obs,cleanliness_cod
Bangladesh,1944,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,10,10,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,1-3 years,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Male,5,2.5,1803.2042940304923,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,10,Clean,Very clean,NA
Bangladesh,1538,No,Solid,Yes,Solid,Yes,Yes,No,Other tenants/unknown,4,4,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,No,Yes,Finished,No,Female,Male,7,7,450.8010735076231,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,4,Clean,Dirty,NA
Bangladesh,1539,No,Not solid,Yes,Solid,Yes,No,No,Other tenants/unknown,5,5,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,4,4,1051.8691715177872,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,5,Clean,Neither clean nor dirty,NA
Bangladesh,1996,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,5,5,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,5,5,601.0680980101641,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,5,Very clean,Neither clean nor dirty,NA
Bangladesh,1540,No,Not solid,Yes,Solid,Yes,No,No,Other tenants/unknown,4,4,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,Yes,Yes,Finished,No,Female,Male,4,4,450.8010735076231,Primary,Tenant (informal),Yes,Improved on premises,Only inside,4,Dirty,Neither clean nor dirty,NA
Bangladesh,1997,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,7,7,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,Facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,3,3,360.6408588060985,Primary,Tenant (informal),Yes,Improved on premises,Only inside,7,Clean,Neither clean nor dirty,NA
Bangladesh,1998,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,7,7,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,5,5,601.0680980101641,Secondary,Tenant (informal),Yes,Improved on premises,Outside and inside,7,Clean,Neither clean nor dirty,NA
Bangladesh,1478,Yes,Not solid,No,Not solid,Yes,No,No,Other tenants/unknown,2,2,No,Shared,Pour-flush,Open drain,Pour flush to open drain,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,Yes,Yes,Yes,Finished,No,Female,Female,4,2,360.6408588060985,None,Owner,Yes,Improved on premises,No lock,2,Clean,Very dirty,NA
Bangladesh,1479,No,Solid,No,Not solid,Yes,Yes,No,Other tenants/unknown,9,9,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,<1 Year,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,5,5,601.0680980101641,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,9,Clean,Neither clean nor dirty,NA
Bangladesh,1480,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,2,2,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,>9 years / don't know,Not clean,Facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,Yes,Yes,Finished,No,Female,Male,4,4,901.6021470152461,None,Owner,Yes,Improved on premises,Outside and inside,2,Neither clean nor dirty,Dirty,NA
Bangladesh,1911,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,3,3,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,7-9 years,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Male,4,4,360.6408588060985,Primary,Tenant (informal),Yes,Improved on premises,Only inside,3,Clean,Neither clean nor dirty,NA
Bangladesh,1912,Yes,Not solid,No,Solid,Yes,No,No,Other tenants/unknown,10,10,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,No,No,Finished,No,Male,Male,4,4,420.74766860711486,None,Tenant (informal),Yes,Improved on premises,Only inside,10,Neither clean nor dirty,Very dirty,NA
Bangladesh,1913,No,Not solid,No,Solid,Yes,Yes,No,Other tenants/unknown,3,3,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,1-3 years,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Male,4,4,360.6408588060985,None,Tenant (informal),Yes,Improved on premises,Outside and inside,3,Clean,Neither clean nor dirty,NA
Bangladesh,1578,No,Not solid,No,Solid,Yes,Yes,No,Other tenants/unknown,4,4,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,Facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,Yes,Finished,No,Female,Male,4,4,390.69426370660665,None,Tenant (informal),Yes,Improved on premises,Only inside,4,Clean,Neither clean nor dirty,NA
Bangladesh,1579,Yes,Not solid,No,Solid,Yes,Yes,Yes,Other tenants/unknown,7,7,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,Yes,No,Finished,No,Male,Male,1,1,360.6408588060985,None,Tenant (informal),Yes,Improved on premises,Only inside,7,Clean,Dirty,NA
Bangladesh,1580,No,Not solid,No,Solid,Yes,No,No,Other tenants/unknown,9,9,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,Yes,Yes,Yes,Finished,No,Female,Male,5,5,601.0680980101641,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,9,Clean,Dirty,NA
Bangladesh,2023,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,8,8,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,4,4,360.6408588060985,None,Tenant (informal),Yes,Improved on premises,Only inside,8,Clean,Neither clean nor dirty,NA
Bangladesh,2025,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,2,2,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,6,6,601.0680980101641,Primary,Tenant (informal),Yes,Improved on premises,Only inside,2,Very clean,Neither clean nor dirty,NA
Bangladesh,1799,No,Not solid,Yes,Solid,Yes,No,No,Other tenants/unknown,3,3,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,7-9 years,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Female,8,8,210.37383430355743,None,Tenant (informal),Yes,Improved on premises,Outside and inside,3,Clean,Neither clean nor dirty,NA
Bangladesh,1800,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,4,4,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,7-9 years,Clean,Facility with soap,Inside dwelling,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Male,5,5,300.53404900508207,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,4,Clean,Neither clean nor dirty,NA
Bangladesh,1801,No,Not solid,No,Solid,Yes,No,Yes,Other tenants/unknown,11,more than 10,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,7-9 years,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Female,3,3,360.6408588060985,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,more than 10,Clean,Neither clean nor dirty,NA
Bangladesh,1802,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,9,9,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,7-9 years,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Male,6,3,601.0680980101641,Primary,Tenant (informal),Yes,Improved on premises,Only inside,9,Clean,Neither clean nor dirty,NA
Bangladesh,1676,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,5,5,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,<1 Year,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,Yes,Finished,No,Female,Male,3,3,450.8010735076231,Secondary,Tenant (informal),Yes,Improved on premises,Only inside,5,Dirty,Neither clean nor dirty,NA
Bangladesh,1677,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,6,6,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,<1 Year,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,Yes,Finished,No,Female,Male,5,5,901.6021470152461,None,Tenant (informal),Yes,Improved on premises,Outside and inside,6,Clean,Neither clean nor dirty,NA
Bangladesh,1679,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,6,6,Yes,Shared,Pour-flush,Piped sewer system,Pour flush to piped sewer system,<1 Year,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,4,4,360.6408588060985,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,6,Clean,Neither clean nor dirty,NA
Bangladesh,1739,No,Not solid,No,Not solid,Yes,No,No,Other tenants/unknown,4,4,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,<1 Year,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,Yes,No,Finished,No,Male,Male,3,3,450.8010735076231,Primary,Tenant (informal),Yes,Improved on premises,Only inside,4,Dirty,Dirty,NA
Bangladesh,1740,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,10,10,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Male,4,4,345.6141563558444,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,10,Clean,Neither clean nor dirty,NA
Bangladesh,1741,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,9,9,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Male,Male,6,3,1142.0293862193118,Primary,Tenant (informal),Yes,Improved on premises,Only inside,9,Clean,Neither clean nor dirty,NA
Bangladesh,1742,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,8,8,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,5,5,450.8010735076231,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,8,Clean,Neither clean nor dirty,NA
Bangladesh,1508,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,10,10,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,<1 Year,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,Yes,Finished,No,Female,Male,6,6,360.6408588060985,None,Tenant (informal),Yes,Improved on premises,Outside and inside,10,Neither clean nor dirty,Neither clean nor dirty,NA
Bangladesh,1509,No,Solid,No,Not solid,Yes,No,No,Other tenants/unknown,11,more than 10,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,7-9 years,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,Yes,Yes,Finished,No,Female,Female,4,4,150.26702450254103,None,Tenant (informal),Yes,Improved on premises,Only inside,more than 10,Clean,Dirty,NA
Bangladesh,1510,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,3,3,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,7,7,601.0680980101641,Primary,Tenant (informal),Yes,Improved on premises,Only inside,3,Clean,Neither clean nor dirty,NA
Bangladesh,1511,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,11,more than 10,No,Shared,Pour-flush,Open drain,Pour flush to open drain,7-9 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,No,No,Finished,No,Male,Male,5,5,240.42723920406564,None,Tenant (informal),Yes,Improved on premises,Only inside,more than 10,Clean,Dirty,NA
Bangladesh,2081,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,9,9,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,Yes,Finished,No,Male,Female,8,8,510.9078833086395,None,Tenant (informal),Yes,Improved on premises,Only inside,9,Clean,Neither clean nor dirty,NA
Bangladesh,2082,No,Solid,No,Not solid,Yes,No,No,Other tenants/unknown,11,more than 10,No,Shared,Pour-flush,Piped sewer system,Pour flush to piped sewer system,7-9 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,Yes,Finished,No,Female,Male,4,4,264.4699631244722,Primary,Tenant (informal),Yes,Improved on premises,Only inside,more than 10,Clean,Neither clean nor dirty,NA
Bangladesh,2083,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,6,6,Yes,Shared,Pour-flush,Piped sewer system,Pour flush to piped sewer system,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Male,4,4,270.48064410457386,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,6,Clean,Neither clean nor dirty,NA
Bangladesh,2084,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,10,10,Yes,Shared,Pour-flush,Piped sewer system,Pour flush to piped sewer system,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Male,3,3,450.8010735076231,None,Tenant (informal),Yes,Improved on premises,Outside and inside,10,Clean,Neither clean nor dirty,NA
Bangladesh,1858,No,Not solid,No,Not solid,Yes,No,No,Other tenants/unknown,11,more than 10,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,<1 Year,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,No,Yes,Finished,No,Male,Male,3,3,450.8010735076231,None,Tenant (informal),Yes,Improved on premises,Outside and inside,more than 10,Clean,Dirty,NA
Bangladesh,1860,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,7,7,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,<1 Year,Not clean,Facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,Yes,Finished,No,Male,Male,6,6,450.8010735076231,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,7,Clean,Neither clean nor dirty,NA
Bangladesh,1861,No,Not solid,Yes,Solid,Yes,No,No,Other tenants/unknown,11,more than 10,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,1-3 years,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Male,Male,3,3,601.0680980101641,None,Tenant (informal),Yes,Improved on premises,Outside and inside,more than 10,Clean,Neither clean nor dirty,NA
Bangladesh,1859,No,Solid,No,Solid,Yes,No,Yes,Other tenants/unknown,5,5,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,7-9 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,No,Yes,Finished,No,Male,Male,5,5,601.0680980101641,None,Tenant (informal),Yes,Improved on premises,Outside and inside,5,Clean,Dirty,NA
Bangladesh,1967,No,Solid,No,Not solid,No,No,No,Other tenants/unknown,11,more than 10,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,1-3 years,Clean,Facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Female,4,4,255.45394165431975,None,Tenant (informal),Yes,Improved on premises,Outside and inside,more than 10,Clean,Neither clean nor dirty,NA
Bangladesh,1968,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,4,4,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,<1 Year,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,Yes,Finished,No,Male,Male,4,4,450.8010735076231,None,Tenant (informal),Yes,Improved on premises,Outside and inside,4,Clean,Neither clean nor dirty,NA
Bangladesh,1969,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,8,8,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,<1 Year,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,Yes,Finished,No,Female,Male,8,4,601.0680980101641,None,Tenant (informal),Yes,Improved on premises,Outside and inside,8,Dirty,Neither clean nor dirty,NA
Bangladesh,1970,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,2,2,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,1-3 years,Clean,Facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Male,Female,3,3,450.8010735076231,None,Tenant (informal),Yes,Improved on premises,Outside and inside,2,Clean,Neither clean nor dirty,NA
Bangladesh,2085,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,8,8,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,4,4,450.8010735076231,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,8,Clean,Neither clean nor dirty,NA
Bangladesh,2086,No,Solid,No,Not solid,Yes,No,No,Other tenants/unknown,11,more than 10,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,Yes,Finished,No,Male,Female,4,4,1021.815766617279,None,Tenant (informal),Yes,Improved on premises,Only inside,more than 10,Clean,Neither clean nor dirty,NA
Bangladesh,2087,No,Solid,No,Not solid,Yes,Yes,No,Other tenants/unknown,9,9,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Male,Male,4,4,300.53404900508207,None,Tenant (informal),Yes,Improved on premises,Only inside,9,Clean,Neither clean nor dirty,NA
Bangladesh,1743,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,3,3,No,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,5,5,510.9078833086395,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,3,Clean,Neither clean nor dirty,NA
Bangladesh,1744,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,9,9,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Male,Male,7,7,871.5487421147379,None,Tenant (informal),Yes,Improved on premises,Outside and inside,9,Clean,Neither clean nor dirty,NA
Bangladesh,1745,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,11,more than 10,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Male,Male,5,5,360.6408588060985,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,more than 10,Clean,Neither clean nor dirty,NA
Bangladesh,1862,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,8,8,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,4-6 years,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,Yes,No,No,Finished,No,Male,Male,5,5,270.48064410457386,None,Tenant (informal),Yes,Improved on premises,Only inside,8,Clean,Neither clean nor dirty,NA
Bangladesh,1863,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,11,more than 10,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,<1 Year,Not clean,Facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Male,Male,1,1,450.8010735076231,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,more than 10,Clean,Neither clean nor dirty,NA
Bangladesh,1864,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,3,3,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,1-3 years,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Female,5,5,601.0680980101641,None,Tenant (informal),Yes,Improved on premises,Outside and inside,3,Clean,Neither clean nor dirty,NA
Bangladesh,1680,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,2,2,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,4-6 years,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Male,5,5,751.3351225127052,None,Tenant (informal),Yes,Improved on premises,Outside and inside,2,Very clean,Neither clean nor dirty,NA
Bangladesh,1681,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,9,9,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,No,Yes,Finished,No,Female,Male,3,3,360.6408588060985,None,Tenant (informal),Yes,Improved on premises,Outside and inside,9,Dirty,Dirty,NA
Bangladesh,1682,No,Solid,No,Solid,Yes,Yes,No,Close neighbors/landlord,3,3,Yes,Shared,Pour-flush,Piped sewer system,Pour flush to piped sewer system,4-6 years,Clean,Facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,No,Female,Female,4,2,1502.6702450254104,Secondary,Owner,Yes,Improved on premises,Only inside,3,Clean,Neither clean nor dirty,NA
Bangladesh,1971,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,7,7,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,1-3 years,Not clean,Facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,No,Yes,Finished,No,Female,Male,4,4,300.53404900508207,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,7,Clean,Neither clean nor dirty,NA
Bangladesh,1972,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,10,10,No,Shared,Flush,Open drain,Flush to open drain,<1 Year,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,Yes,Finished,No,Male,Male,5,5,540.9612882091477,None,Tenant (informal),Yes,Improved on premises,Outside and inside,10,Very clean,Neither clean nor dirty,NA
Bangladesh,1973,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,6,6,Yes,Shared,Pour-flush,Piped sewer system,Pour flush to piped sewer system,<1 Year,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,Yes,Finished,No,Female,Female,3,3,150.26702450254103,None,Tenant (informal),Yes,Improved on premises,Outside and inside,6,Clean,Neither clean nor dirty,NA
Bangladesh,1512,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,8,8,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,6,3,540.9612882091477,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,8,Neither clean nor dirty,Neither clean nor dirty,NA
Bangladesh,1513,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,7,7,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,4,4,210.37383430355743,None,Tenant (informal),Yes,Improved on premises,Outside and inside,7,Clean,Neither clean nor dirty,NA
Bangladesh,1514,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,5,5,Yes,Shared,Pour-flush,Open drain,Pour flush to open drain,4-6 years,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,3,3,360.6408588060985,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,5,Clean,Neither clean nor dirty,NA
Bangladesh,2027,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,7,7,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,6,6,601.0680980101641,None,Tenant (informal),Yes,Improved on premises,Outside and inside,7,Dirty,Neither clean nor dirty,NA
Bangladesh,2029,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,8,8,Yes,Shared,Pour-flush,Don't know,Pour flush to don't know where,>9 years / don't know,Not clean,Facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,No,Female,Male,4,4,661.1749078111806,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,8,Very clean,Neither clean nor dirty,NA
